Loyalty Number,Total Flights_sum,Total Flights_mean,Total Flights_std,Total Flights_max,Distance_sum,Distance_mean,Points Accumulated_sum,Points Accumulated_mean,Points Redeemed_sum,Points Redeemed_mean,max_inactive_streak,flight_trend,redemption_ratio,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,cluster
601131,52,2.1666666666666665,2.4257077258017903,9,77886,3245.25,77886.0,3245.25,1666,69.41666666666667,2,0.0878260869565217,0.0213902370130703,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,170041.0,Married,Aurora,5584.96,Standard,2016,2,,,3
601143,21,0.875,1.261899878892072,4,24581,1024.2083333333333,24581.0,1024.2083333333333,606,25.25,4,-0.01,0.0246531874211789,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,High School or Below,45384.0,Married,Nova,4726.87,Standard,2012,9,,,3
601167,37,1.5416666666666667,1.6145847942957392,5,55689,2320.375,55689.0,2320.375,0,0.0,4,-0.0021739130434782,0.0,Canada,Ontario,Toronto,P1L 8X8,Male,College,,Single,Star,4446.74,Standard,2015,7,,,4
601332,52,2.1666666666666665,1.659404467996214,5,76508,3187.833333333333,76508.0,3187.833333333333,514,21.416666666666668,4,0.0956521739130434,0.0067182516860981,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,77075.0,Married,Aurora,7540.91,Standard,2017,4,,,1
601341,33,1.375,1.7147062113681013,6,44963,1873.4583333333333,44963.0,1873.4583333333333,748,31.166666666666668,3,0.0308695652173913,0.0166359006294064,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,,Married,Nova,20774.02,Standard,2014,12,,,1
601407,37,1.5416666666666667,2.0425722629261767,5,56805,2366.875,56805.0,2366.875,0,0.0,6,0.0804347826086956,0.0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,,,4
601448,46,1.9166666666666667,1.909169331471644,6,75006,3125.25,75006.0,3125.25,2500,104.16666666666669,2,0.0713043478260869,0.0333306668799829,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,50663.0,Married,Star,4929.55,Standard,2017,2,,,3
601583,26,1.0833333333333333,1.6396358733271998,5,25583,1065.9583333333333,25583.0,1065.9583333333333,0,0.0,8,-0.0817391304347826,0.0,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,118821.0,Divorced,Star,4718.56,Standard,2016,10,2018.0,4.0,4
601586,47,1.9583333333333333,1.8761469921708915,5,65729,2738.708333333333,65729.0,2738.708333333333,572,23.83333333333333,1,0.067391304347826,0.0087023992453863,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,94946.0,Married,Star,5129.74,Standard,2012,7,,,3
601597,18,0.75,1.2597446256043845,4,26379,1099.125,26379.0,1099.125,547,22.791666666666668,6,-0.06,0.0207361916676143,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,68838.0,Divorced,Star,5552.6,Standard,2014,8,,,3
601625,63,5.727272727272728,8.001136282940182,24,93277,8479.727272727272,139915.5,12719.59090909091,880,80.0,1,-0.2727272727272725,0.0062895104545243,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,48669.0,Married,Nova,6928.6,2018 Promotion,2018,3,,,2
601626,46,1.9166666666666667,2.041241452319315,6,73946,3081.083333333333,73946.0,3081.083333333333,1746,72.75,2,-0.0069565217391304,0.0236118248451572,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,,Married,Nova,8500.12,Standard,2016,8,,,1
601681,44,1.8333333333333333,1.857222485950146,6,49565,2065.208333333333,49565.0,2065.208333333333,1203,50.125,2,0.0165217391304347,0.024271159084031,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,,Married,Star,2396.22,Standard,2015,9,,,3
601775,48,2.0,2.0216222500109,6,65634,2734.75,65634.0,2734.75,1111,46.29166666666666,2,-0.0391304347826087,0.016927202364628,Canada,Manitoba,Winnipeg,R3R 3T4,Female,College,,Married,Star,2703.27,Standard,2016,4,,,3
601834,39,1.625,1.6891598117304405,5,58139,2422.458333333333,58139.0,2422.458333333333,0,0.0,3,-0.0091304347826087,0.0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,85232.0,Married,Nova,5630.79,Standard,2016,4,,,4
601940,25,1.0416666666666667,1.1220775245117838,3,39660,1652.5,39660.0,1652.5,1902,79.25,3,0.0265217391304347,0.0479576399394856,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,2015,7,,,1
601997,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,90842.0,Married,Star,22758.91,Standard,2018,10,,,0
602014,47,1.9583333333333333,1.876146992170892,5,68636,2859.833333333333,68636.0,2859.833333333333,1383,57.625,3,-0.03,0.0201497756279503,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,274634.0,Divorced,Star,3237.5,Standard,2012,10,,,3
602043,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,60481.0,Married,Star,14932.1,Standard,2018,11,,,0
602068,22,0.9166666666666666,1.6396358733271998,5,27415,1142.2916666666667,27415.0,1142.2916666666667,525,21.875,10,-0.0956521739130435,0.0191501003100492,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,99696.0,Married,Star,4223.27,Standard,2016,9,2018.0,3.0,3
602086,22,0.9166666666666666,1.6918388932104944,6,29406,1225.25,29406.0,1225.25,0,0.0,13,-0.1078260869565217,0.0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,58005.0,Divorced,Nova,5142.39,Standard,2015,6,2017.0,11.0,4
602150,38,1.5833333333333333,1.5298953265321549,4,46668,1944.5,46668.0,1944.5,0,0.0,3,-0.008695652173913,0.0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,90077.0,Married,Star,7288.88,Standard,2016,5,,,4
602176,22,0.9166666666666666,1.3805061033727,4,38288,1595.3333333333333,38288.0,1595.3333333333333,1091,45.458333333333336,7,-0.0347826086956521,0.0284945674885081,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,2018.0,5.0,3
602213,33,1.375,1.3452816094393218,4,53070,2211.25,53070.0,2211.25,654,27.25,3,0.0308695652173912,0.0123233465234595,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,68792.0,Married,Star,18380.39,Standard,2015,3,,,1
602222,24,1.0,1.3831281496162493,4,33787,1407.7916666666667,33787.0,1407.7916666666667,648,27.0,6,0.0582608695652174,0.0191789741616598,Canada,Ontario,Trenton,K8V 4B2,Female,High School or Below,67969.0,Married,Nova,4549.34,Standard,2017,6,,,3
602275,11,0.4583333333333333,1.3824731042801417,6,22126,921.9166666666666,22126.0,921.9166666666666,0,0.0,15,-0.0456521739130435,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,80978.0,Single,Aurora,13623.62,Standard,2017,1,2017.0,9.0,4
602346,26,1.0833333333333333,1.4116492564332,5,37726,1571.9166666666667,37726.0,1571.9166666666667,1012,42.16666666666666,4,-0.0208695652173913,0.0268250013253459,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,55781.0,Married,Star,6066.12,Standard,2013,12,,,3
602361,36,1.5,2.06418738616856,7,55258,2302.4166666666665,55258.0,2302.4166666666665,2362,98.41666666666669,3,-0.0217391304347826,0.0427449419088638,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,48913.0,Married,Star,5533.23,Standard,2014,1,,,3
602384,8,0.3333333333333333,0.9168313422570846,4,15006,625.25,15006.0,625.25,417,17.375,9,-0.0043478260869565,0.0277888844462215,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56932.0,Divorced,Nova,2750.54,Standard,2017,8,2018.0,4.0,3
602574,38,1.5833333333333333,1.7916877315917057,6,57292,2387.1666666666665,57292.0,2387.1666666666665,595,24.791666666666668,3,0.0182608695652173,0.0103853941213432,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68255.0,Married,Star,18611.45,Standard,2017,2,,,1
602585,24,1.0,1.414213562373095,5,37821,1575.875,37821.0,1575.875,0,0.0,5,-0.008695652173913,0.0,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,78531.0,Single,Aurora,29232.69,Standard,2012,9,,,4
602587,27,1.125,1.650098811270562,6,36521,1521.7083333333333,36521.0,1521.7083333333333,1242,51.75,4,0.0430434782608695,0.0340078311108677,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,67985.0,Single,Star,2570.24,Standard,2015,2,,,3
602649,13,0.5416666666666666,1.4135729219948654,6,19567,815.2916666666666,19567.0,815.2916666666666,1392,58.0,17,-0.0856521739130435,0.0711401850053661,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Doctor,175792.0,Divorced,Nova,4877.95,Standard,2013,9,2017.0,7.0,3
602685,43,1.7916666666666667,1.4135729219948652,4,66558,2773.25,66558.0,2773.25,1219,50.79166666666666,1,-0.0308695652173913,0.0183148532107334,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,60690.0,Married,Nova,23950.37,Standard,2015,10,,,1
602694,9,0.375,1.1726039399558574,5,16515,688.125,16515.0,688.125,0,0.0,20,0.0813043478260869,0.0,Canada,Quebec,Montreal,H2T 2J6,Female,Master,79329.0,Divorced,Star,4904.89,Standard,2018,8,,,4
602783,34,1.4166666666666667,1.2128538629008951,4,44540,1855.8333333333333,44540.0,1855.8333333333333,1349,56.208333333333336,3,0.0356521739130434,0.0302873821284238,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,74568.0,Married,Nova,3758.95,Standard,2015,11,,,3
602900,35,1.4583333333333333,1.7189270330434434,5,58374,2432.25,58374.0,2432.25,443,18.45833333333333,2,0.027391304347826,0.0075889951005584,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,74499.0,Married,Aurora,5122.72,Standard,2014,3,,,3
602931,29,1.2083333333333333,1.4738050920238277,5,37352,1556.3333333333333,37352.0,1556.3333333333333,653,27.20833333333333,3,0.0134782608695652,0.0174823302634397,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,83510.0,Married,Aurora,22762.21,Standard,2015,4,,,1
603005,26,2.363636363636364,3.4430430515091524,8,50266,4569.636363636364,75399.0,6854.454545454545,0,0.0,4,0.4181818181818182,0.0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,69215.0,Divorced,Nova,2776.58,2018 Promotion,2018,4,,,2
603009,37,3.363636363636364,3.748939243912264,8,64078,5825.272727272727,96117.0,8737.90909090909,617,56.09090909090909,3,0.7454545454545455,0.0064192598603784,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,3871.78,2018 Promotion,2018,2,,,2
603050,10,0.4166666666666667,0.9286112429750728,3,12821,534.2083333333334,12821.0,534.2083333333334,1219,50.79166666666666,14,-0.0391304347826087,0.0950783870212931,Canada,Ontario,Trenton,K8V 4B2,Female,College,,Single,Nova,5568.95,Standard,2017,2,2017.0,10.0,3
603070,63,5.727272727272728,7.142701297001143,20,53388,4853.454545454545,80082.0,7280.181818181818,1140,103.63636363636364,2,0.8909090909090909,0.0142354087060762,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,0.0,Single,Star,2893.74,2018 Promotion,2018,3,,,2
603077,33,1.375,1.6632210760527557,5,55838,2326.583333333333,55838.0,2326.583333333333,1161,48.375,2,-0.0526086956521739,0.0207922919875353,Canada,Ontario,Sudbury,M5V 1G5,Male,Doctor,144469.0,Married,Nova,12206.89,Standard,2014,1,,,1
603079,36,1.5,1.6939791077198396,5,49933,2080.5416666666665,49933.0,2080.5416666666665,1558,64.91666666666667,3,-0.0478260869565217,0.0312018104259708,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,279093.0,Single,Aurora,6232.69,Standard,2012,5,,,3
603082,18,0.75,1.6746187106583268,6,31701,1320.875,31701.0,1320.875,0,0.0,17,0.1182608695652174,0.0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,98937.0,Married,Star,5024.03,Standard,2018,5,,,4
603248,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,4157.7,Standard,2016,2,2016.0,10.0,0
603371,22,0.9166666666666666,1.442120017518492,4,32752,1364.6666666666667,32752.0,1364.6666666666667,1148,47.833333333333336,8,0.1017391304347826,0.0350512945774303,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,50906.0,Divorced,Star,9830.34,Standard,2017,8,,,1
603407,41,1.7083333333333333,1.7315277663950703,5,75151,3131.2916666666665,75151.0,3131.2916666666665,1202,50.083333333333336,2,0.0239130434782608,0.0159944644781839,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,48939.0,Married,Nova,2993.12,Standard,2015,11,,,3
603433,8,0.3333333333333333,1.1671841502435296,5,10964,456.8333333333333,10964.0,456.8333333333333,620,25.83333333333333,22,0.0773913043478261,0.0565487048522437,Canada,British Columbia,Victoria,V10 6T5,Male,College,,Divorced,Star,5380.09,Standard,2018,10,,,3
603446,40,1.6666666666666667,1.685401943200769,6,56839,2368.2916666666665,56839.0,2368.2916666666665,1064,44.333333333333336,2,0.0104347826086956,0.0187195411601189,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,100315.0,Married,Star,8663.55,Standard,2012,11,,,1
603531,44,1.8333333333333333,1.9034674690672024,6,61444,2560.1666666666665,61444.0,2560.1666666666665,477,19.875,4,-0.0573913043478261,0.0077631664605168,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,66902.0,Married,Star,4873.35,Standard,2012,5,,,3
603539,38,1.5833333333333333,1.6918388932104942,5,68254,2843.9166666666665,68254.0,2843.9166666666665,989,41.208333333333336,2,-0.0313043478260869,0.0144899932604682,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,99562.0,Divorced,Nova,7668.81,Standard,2015,1,,,1
603545,26,1.0833333333333333,1.5298953265321544,5,49037,2043.2083333333333,49037.0,2043.2083333333333,0,0.0,7,0.1130434782608695,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51478.0,Single,Star,2545.22,Standard,2017,7,,,4
603587,28,1.1666666666666667,1.6594044679962137,6,35923,1496.7916666666667,35923.0,1496.7916666666667,1266,52.75,4,0.0547826086956521,0.0352420454861787,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,59369.0,Married,Nova,4646.39,Standard,2014,11,,,3
603653,35,3.1818181818181817,4.445631154699675,12,48341,4394.636363636364,72511.5,6591.954545454545,441,40.09090909090909,5,0.6636363636363636,0.0060817939223433,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,61237.0,Divorced,Nova,8031.71,2018 Promotion,2018,4,,,2
603658,40,1.6666666666666667,1.551063216458077,5,64556,2689.833333333333,64556.0,2689.833333333333,2023,84.29166666666667,3,-0.0095652173913043,0.0313371336514034,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,84901.0,Married,Star,2592.44,Standard,2015,8,,,3
603674,38,1.5833333333333333,1.7424786610050556,5,56707,2362.7916666666665,56707.0,2362.7916666666665,1551,64.625,3,0.0504347826086956,0.0273511206729327,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Nova,4953.36,Standard,2012,10,,,3
603739,47,1.9583333333333333,1.8052861188782487,6,68512,2854.6666666666665,68512.0,2854.6666666666665,888,37.0,3,0.018695652173913,0.0129612330686595,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,61041.0,Divorced,Aurora,7492.06,Standard,2016,4,,,1
603744,33,1.375,1.8132963018384145,6,51491,2145.458333333333,51491.0,2145.458333333333,367,15.291666666666666,6,-0.0882608695652174,0.0071274591676215,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Married,Star,13786.7,Standard,2014,2,,,1
603775,43,1.7916666666666667,1.7440374613713625,5,58077,2419.875,58077.0,2419.875,1816,75.66666666666667,2,0.0221739130434782,0.0312688327565129,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Married,Star,4443.63,Standard,2014,3,,,3
603968,30,1.25,1.5393392145304765,5,46172,1923.8333333333333,46172.0,1923.8333333333333,1359,56.625,7,0.0991304347826086,0.0294334228536775,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Nova,3652.67,Standard,2017,6,,,3
604019,44,1.8333333333333333,1.9261736493723072,6,56848,2368.6666666666665,56848.0,2368.6666666666665,513,21.375,4,0.0643478260869565,0.0090240641711229,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Married,Star,3301.52,Standard,2015,9,,,3
604039,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,68791.0,Divorced,Nova,5519.08,Standard,2013,1,2016.0,7.0,0
604076,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,London,M5B 3E4,Male,College,,Married,Star,2525.42,Standard,2016,4,2016.0,12.0,0
604077,2,0.0833333333333333,0.408248290463863,2,4554,189.75,4554.0,189.75,0,0.0,21,0.0165217391304347,0.0,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,100185.0,Married,Nova,3713.8,Standard,2018,8,,,0
604116,46,4.181818181818182,7.560663751525812,24,58616,5328.727272727273,87924.0,7993.090909090909,0,0.0,3,0.1818181818181819,0.0,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,97878.0,Married,Star,4554.91,2018 Promotion,2018,3,,,2
604274,79,3.2916666666666665,2.7422486277199383,8,113245,4718.541666666667,113245.0,4718.541666666667,987,41.125,2,0.0908695652173912,0.0087156165835136,Canada,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,6062.44,Standard,2015,2,,,3
604328,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54982.0,Single,Star,2713.37,Standard,2018,12,,,0
604332,34,1.4166666666666667,1.791687731591706,6,57034,2376.4166666666665,57034.0,2376.4166666666665,0,0.0,3,0.0260869565217391,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,75982.0,Married,Nova,23208.39,Standard,2016,8,,,4
604436,1,0.0416666666666666,0.2041241452319315,1,1404,58.5,1404.0,58.5,350,14.583333333333334,22,0.0091304347826086,0.2492877492877493,Canada,Newfoundland,St. John's,A1C 6H9,Male,Master,117771.0,Single,Star,2248.45,Standard,2018,10,,,3
604461,29,1.2083333333333333,1.7440374613713625,5,35309,1471.2083333333333,35309.0,1471.2083333333333,428,17.833333333333332,3,0.0282608695652173,0.0121215554108017,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,67115.0,Married,Nova,15362.35,Standard,2013,6,,,1
604470,55,2.2916666666666665,1.9219366742195605,5,95279,3969.9583333333335,95279.0,3969.9583333333335,789,32.875,3,-0.0021739130434782,0.0082809433348376,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,,Single,Star,3548.4,Standard,2015,9,,,3
604471,4,0.1666666666666666,0.637022057270606,3,4612,192.16666666666663,4612.0,192.16666666666663,0,0.0,18,-0.0356521739130435,0.0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Master,111948.0,Married,Star,5926.73,Standard,2015,8,2017.0,6.0,4
604510,68,6.181818181818182,10.058013539642724,28,72068,6551.636363636364,108102.0,9827.454545454546,0,0.0,2,-0.1636363636363633,0.0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,42914.0,Married,Aurora,22118.81,2018 Promotion,2018,3,,,2
604526,35,1.4583333333333333,1.9332146390351248,5,37528,1563.6666666666667,37528.0,1563.6666666666667,695,28.95833333333333,6,-0.0665217391304348,0.0185195054359411,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,102715.0,Married,Nova,2938.81,Standard,2014,10,,,3
604630,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,61813.0,Married,Star,12731.95,Standard,2015,3,2015.0,11.0,0
604645,29,1.2083333333333333,1.8410575095914816,6,40657,1694.0416666666667,40657.0,1694.0416666666667,1072,44.66666666666666,10,0.1552173913043478,0.0263669232850431,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Married,Star,8034.52,Standard,2017,9,,,1
604681,30,1.25,1.750776225365294,5,51865,2161.0416666666665,51865.0,2161.0416666666665,2057,85.70833333333333,11,-0.1026086956521739,0.0396606574761399,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Star,2711.9,Standard,2013,3,,,3
604724,44,1.8333333333333333,2.0144406207413392,6,75389,3141.208333333333,75389.0,3141.208333333333,372,15.5,3,0.0356521739130434,0.0049344068763347,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,48324.0,Married,Star,6988.4,Standard,2013,1,,,1
604772,46,1.9166666666666667,1.886258469694107,6,78860,3285.833333333333,78860.0,3285.833333333333,1642,68.41666666666667,2,-0.0539130434782609,0.0208217093583565,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,91125.0,Single,Star,2438.69,Standard,2015,6,,,3
604783,26,1.0833333333333333,1.6918388932104942,6,37756,1573.1666666666667,37756.0,1573.1666666666667,0,0.0,11,0.1217391304347826,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,102379.0,Divorced,Aurora,7519.13,Standard,2017,11,,,4
604792,30,1.25,1.5108304655560048,4,44049,1835.375,44049.0,1835.375,516,21.5,5,0.0217391304347825,0.0117142273377375,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,225048.0,Single,Star,9986.66,Standard,2017,4,,,1
604822,40,1.6666666666666667,1.6594044679962137,5,64762,2698.4166666666665,64762.0,2698.4166666666665,457,19.041666666666668,3,-0.0669565217391304,0.0070566072696951,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,94122.0,Married,Star,3409.68,Standard,2018,11,,,3
604825,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,50663.0,Married,Star,4929.55,Standard,2018,12,,,0
604839,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,24,0.0,0.0,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,67475.0,Divorced,Star,2595.85,Standard,2013,10,2014.0,6.0,0
604870,75,3.125,2.878896225684572,9,128710,5362.916666666667,128710.0,5362.916666666667,1685,70.20833333333333,3,-0.1700000000000001,0.0130914458861005,Canada,Ontario,Toronto,M2P 4F6,Male,Doctor,74238.0,Married,Nova,4213.92,Standard,2012,12,,,3
604943,41,1.7083333333333333,1.8761469921708915,6,62608,2608.6666666666665,62608.0,2608.6666666666665,922,38.41666666666666,3,0.098695652173913,0.0147265525172501,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,78423.0,Married,Nova,7776.84,Standard,2013,7,,,1
605127,44,1.8333333333333333,1.5510632164580769,5,77243,3218.458333333333,77243.0,3218.458333333333,630,26.25,1,-2.790816803479973e-17,0.008156078867988,Canada,Quebec,Montreal,H2T 9K8,Female,High School or Below,62283.0,Married,Nova,3508.57,Standard,2015,8,,,3
605134,35,1.4583333333333333,1.7189270330434436,6,57237,2384.875,57237.0,2384.875,2050,85.41666666666667,3,-0.0108695652173913,0.0358159931512832,Canada,Ontario,Toronto,M2Z 4K1,Male,College,,Single,Aurora,20090.44,Standard,2014,4,,,1
