Loyalty Number,max_inactive_streak,Cancellation Year,churn,cluster
593710,5,,0,3
593781,4,,0,3
593868,3,,0,3
593885,24,,1,0
594028,5,,0,3
594044,9,2018.0,1,4
594200,24,,1,0
594468,24,2016.0,1,0
594598,15,,1,2
594606,22,2017.0,1,0
594626,24,2016.0,1,0
594636,17,,1,4
594649,3,,0,3
594672,2,,0,1
594681,19,2017.0,1,4
594997,2,,0,3
595024,2,,0,1
595027,7,,1,4
595028,3,,0,4
595083,3,,0,1
595169,2,,0,4
595215,3,,0,3
595235,2,,0,1
595236,17,,1,4
595320,2,,0,3
595323,3,,0,3
595325,3,,0,3
595334,20,,1,4
595529,24,2015.0,1,0
595624,22,,1,0
595658,3,,0,1
595681,3,,0,3
595747,2,,0,1
595775,24,,1,0
595965,4,,0,3
595978,5,,0,4
595980,2,,0,1
596004,3,,0,3
596033,24,2016.0,1,0
596153,7,,1,3
596171,18,,1,3
596173,24,2016.0,1,0
596179,3,,0,4
596297,12,,1,1
596327,5,,0,3
596390,4,,0,4
596462,15,,1,2
596544,14,,1,2
596586,4,,0,3
596674,2,,0,4
596787,4,,0,1
596818,6,,1,1
596911,5,,0,1
597023,4,,0,3
597124,24,2016.0,1,0
597156,16,,1,4
597189,5,,0,3
597191,4,,0,3
597197,8,,1,3
597209,5,2018.0,1,3
597228,3,,0,3
597237,4,,0,3
597267,4,,0,4
597294,17,,1,2
597300,3,,0,3
597313,5,,0,4
597522,24,2016.0,1,0
597532,3,,0,1
597630,21,2017.0,1,4
597837,2,,0,3
597897,18,,1,4
597981,2,,0,1
598016,3,,0,3
598059,3,,0,1
598258,24,2016.0,1,0
598360,4,,0,1
598364,6,,1,3
598369,4,,0,3
598398,6,,1,3
598705,3,,0,4
598706,9,2018.0,1,3
598711,12,,1,1
598760,3,,0,4
598799,2,,0,3
599078,12,,1,3
599145,4,,0,3
599184,6,,1,4
599341,1,,0,3
599369,8,,1,1
599372,5,,0,3
599394,19,,1,4
599442,2,,0,3
599483,1,,0,3
599491,2,,0,3
599560,12,2017.0,1,3
599746,3,,0,3
599778,13,,1,1
599873,20,,1,3
599925,7,2018.0,1,1
600013,13,,1,4
600021,9,2018.0,1,4
600063,4,,0,3
600220,24,,1,0
600302,3,,0,3
600309,16,,1,2
600432,4,,0,1
600482,3,,0,1
600541,21,,1,0
600563,4,,0,1
600598,2,,0,3
600651,2,,0,3
600664,1,,0,3
600712,6,,1,1
600746,2,,0,4
600756,3,,0,3
600785,2,,0,4
600792,12,,1,3
600820,24,,1,0
600884,5,,0,1
600914,4,,0,3
600923,24,2016.0,1,0
601027,1,,0,1
601068,24,2016.0,1,0
601105,5,,0,4
601131,2,,0,3
601143,4,,0,3
601167,4,,0,4
601332,4,,0,1
601341,3,,0,1
601407,6,,1,4
601448,2,,0,3
601583,8,2018.0,1,4
601586,1,,0,3
601597,6,,1,3
601625,13,,1,2
601626,2,,0,1
601681,2,,0,3
601775,2,,0,3
601834,3,,0,4
601940,3,,0,1
601997,24,,1,0
602014,3,,0,3
602043,24,,1,0
602068,10,2018.0,1,3
602086,13,2017.0,1,4
602150,3,,0,4
602176,7,2018.0,1,3
602213,3,,0,1
602222,6,,1,3
602275,15,2017.0,1,4
602346,4,,0,3
602361,3,,0,3
602384,9,2018.0,1,3
602574,3,,0,1
602585,5,,0,4
602587,4,,0,3
602649,17,2017.0,1,3
602685,1,,0,1
602694,20,,1,4
602783,3,,0,3
602900,2,,0,3
602931,3,,0,1
603005,17,,1,2
603009,14,,1,2
603050,14,2017.0,1,3
603070,13,,1,2
603077,2,,0,1
603079,3,,0,3
603082,17,,1,4
603248,24,2016.0,1,0
603371,8,,1,1
603407,2,,0,3
603433,22,,1,3
603446,2,,0,1
603531,4,,0,3
603539,2,,0,1
603545,7,,1,4
603587,4,,0,3
603653,18,,1,2
603658,3,,0,3
603674,3,,0,3
603739,3,,0,1
603744,6,,1,1
603775,2,,0,3
603968,7,,1,3
604019,4,,0,3
604039,24,2016.0,1,0
604076,24,2016.0,1,0
604077,21,,1,0
604116,16,,1,2
604274,2,,0,3
604328,24,,1,0
604332,3,,0,4
604436,22,,1,3
604461,3,,0,1
604470,3,,0,3
604471,18,2017.0,1,4
604510,15,,1,2
604526,6,,1,3
604630,24,2015.0,1,0
604645,10,,1,1
604681,11,,1,3
604724,3,,0,1
604772,2,,0,3
604783,11,,1,4
604792,5,,0,1
604822,3,,0,3
604825,24,,1,0
604839,24,2014.0,1,0
604870,3,,0,3
604943,3,,0,1
605127,1,,0,3
605134,3,,0,1
605184,3,,0,1
605269,3,,0,1
605320,4,,0,3
605322,2,,0,3
605341,3,,0,1
605343,4,,0,4
605421,3,,0,3
605500,1,,0,1
605505,5,,0,3
605723,8,,1,1
605761,5,,0,3
605768,24,,1,0
605787,2,,0,1
605790,3,,0,1
605803,2,,0,1
605849,2,,0,1
605874,12,,1,3
605877,3,,0,3
605907,2,,0,3
605926,3,,0,3
606004,18,,1,1
606026,2,,0,3
606060,2,,0,3
606074,3,,0,3
606076,24,,1,0
606117,24,2014.0,1,0
606214,5,,0,1
606344,16,2017.0,1,4
606371,2,,0,3
606396,16,2018.0,1,2
606455,2,,0,3
606563,7,2018.0,1,1
606600,4,2018.0,1,1
606712,11,2018.0,1,3
606811,24,,1,0
606846,2,,0,1
606852,2,,0,3
606875,1,,0,1
606877,4,,0,4
606962,11,,1,1
606989,4,,0,1
607115,3,,0,3
607117,4,,0,3
607123,1,,0,1
607266,24,2016.0,1,0
607275,2,,0,3
607292,3,,0,3
607347,7,,1,3
607405,2,,0,4
607453,2,,0,3
607480,4,,0,3
607489,3,,0,3
607538,11,,1,3
607548,8,,1,3
607555,5,,0,1
607565,3,,0,1
607588,15,,1,2
607662,4,,0,3
607696,3,,0,3
607752,24,2014.0,1,0
607769,16,,1,2
607847,13,,1,3
607856,5,,0,3
607885,2,,0,3
607993,14,2017.0,1,3
607997,5,,0,1
608070,1,,0,3
608087,4,,0,4
608116,2,,0,3
608159,5,,0,1
608241,2,,0,3
608326,13,,1,4
608370,3,,0,3
608384,2,,0,3
608419,3,,0,3
608493,2,,0,3
608504,24,,1,0
608508,3,,0,3
608517,2,,0,4
608537,18,,1,4
608601,6,2018.0,1,3
608605,4,,0,1
608739,3,,0,3
608758,2,,0,4
608850,2,,0,3
608974,3,,0,3
609009,2,,0,3
609072,6,,1,4
609174,2,,0,1
609184,5,,0,3
609296,2,,0,1
609532,2,,0,1
609650,12,,1,4
609664,20,,1,4
609667,3,,0,3
609730,3,,0,3
609778,4,,0,1
609878,24,2016.0,1,0
609971,3,,0,3
610096,2,,0,1
610393,4,,0,3
610432,3,,0,1
610465,5,,0,1
610482,10,,1,3
610573,4,,0,3
610585,3,,0,3
610631,24,2016.0,1,0
610684,3,,0,3
610860,24,2015.0,1,0
610916,20,,1,3
610946,2,,0,3
611029,11,,1,1
611046,10,2018.0,1,4
611051,2,,0,3
611084,4,,0,1
611086,4,,0,3
611247,24,,1,0
611356,2,,0,4
611366,7,,1,3
611415,2,,0,3
611436,2,,0,1
611464,5,,0,1
611481,6,,1,3
611538,4,,0,3
611582,3,,0,1
611618,3,,0,3
611667,15,,1,2
611673,3,,0,1
611689,2,,0,3
611765,13,,1,3
611817,2,,0,1
611873,2,,0,1
611990,3,,0,4
612013,11,2018.0,1,4
612019,18,,1,3
612060,3,,0,3
612074,6,,1,4
612122,6,,1,1
612140,6,,1,1
612144,3,,0,1
612162,6,,1,1
612186,5,,0,1
612233,3,,0,4
612269,3,,0,4
612294,7,,1,3
612311,5,,0,1
612339,2,,0,3
612370,24,2016.0,1,0
612488,3,,0,3
612510,2,,0,3
612555,3,,0,3
612595,24,,1,0
612650,15,2017.0,1,3
612664,5,,0,4
612703,2,,0,1
612719,3,,0,3
612742,24,2015.0,1,0
612795,3,,0,3
612834,3,,0,1
612905,3,,0,3
612955,7,,1,3
612963,23,,1,0
612995,2,,0,1
613076,3,,0,3
613185,4,,0,1
613195,4,,0,3
613234,3,,0,4
613265,1,,0,3
613303,2,,0,3
613546,2,,0,3
613709,24,,1,0
613747,2,,0,4
613804,4,,0,3
613860,16,,1,2
613908,5,,0,3
613925,15,2017.0,1,4
614000,3,,0,4
614063,1,,0,1
614100,5,,0,3
614106,3,,0,3
614122,4,,0,3
614164,2,,0,3
614219,3,,0,4
614221,13,,1,4
614246,2,,0,3
614307,5,,0,1
614350,2,,0,3
614373,2,,0,3
614377,18,,1,4
614379,4,,0,3
614428,24,,1,0
614441,3,,0,3
614574,12,,1,4
614634,2,,0,1
614720,24,,1,0
614721,13,,1,2
614782,10,,1,3
614787,23,2017.0,1,0
614810,4,,0,3
614830,1,,0,1
614871,22,,1,3
615022,4,,0,3
615054,7,2018.0,1,3
615131,5,,0,1
615201,2,,0,3
615214,5,,0,4
615244,6,,1,1
615251,1,,0,3
615327,11,,1,4
615385,16,2017.0,1,4
615394,2,,0,3
615411,2,,0,1
615439,1,,0,3
615459,17,2018.0,1,2
615528,4,,0,3
615529,3,,0,1
615561,1,,0,1
615578,3,,0,3
615617,6,,1,3
615662,3,,0,3
615673,2,,0,3
615678,11,,1,4
615826,4,,0,1
615854,2,,0,3
615945,17,,1,4
615989,3,,0,3
616083,3,,0,3
616137,11,2018.0,1,4
616162,2,,0,1
616183,18,2017.0,1,3
616207,20,,1,3
616220,3,,0,4
616226,3,,0,4
616342,3,,0,1
616350,8,,1,4
616374,16,2017.0,1,1
616416,2,,0,3
616447,20,,1,3
616500,5,,0,1
616522,24,,1,0
616611,24,2015.0,1,0
616641,21,,1,4
616650,2,,0,3
616667,3,,0,3
616722,5,,0,3
616739,4,,0,3
616746,12,,1,1
616835,13,,1,2
616857,4,,0,3
616875,3,,0,4
616920,3,,0,1
616956,18,,1,3
617008,5,,0,3
617079,3,,0,3
617099,2,,0,3
617108,16,2017.0,1,4
617171,2,,0,3
617263,2,,0,1
617296,3,,0,1
617326,2,,0,1
617348,2,,0,1
617447,2,,0,1
617471,3,,0,3
617484,5,,0,1
617489,1,,0,1
617516,8,,1,3
617670,2,,0,3
617916,3,,0,3
617960,2,,0,3
618022,3,,0,3
618089,13,,1,3
618100,7,,1,4
618112,4,,0,4
618124,3,,0,3
618226,19,,1,4
618300,3,,0,3
618302,3,,0,1
618309,3,,0,4
618329,4,,0,1
618379,4,,0,3
618390,2,,0,1
618409,3,,0,1
618461,4,,0,1
618494,11,,1,4
618523,7,2018.0,1,1
618524,3,,0,1
618601,3,,0,1
618656,6,,1,4
618719,3,,0,3
618731,2,,0,3
618817,2,,0,4
618823,6,2018.0,1,3
618824,4,,0,4
618830,3,,0,3
618871,13,2018.0,1,3
618877,20,,1,1
618886,2,,0,3
619141,16,2017.0,1,3
619268,2,,0,3
619337,20,,1,4
619404,3,,0,1
619483,2,,0,1
619537,3,,0,1
619548,3,,0,1
619596,11,2018.0,1,3
619693,2,,0,1
619826,3,,0,1
619840,2,,0,4
619916,4,,0,1
619920,2,,0,3
620078,16,,1,2
620084,7,,1,4
620094,3,,0,1
620122,3,,0,1
620406,3,,0,3
620446,7,,1,1
620465,2,,0,3
620480,3,,0,1
620563,3,,0,1
620584,3,,0,3
620587,24,,1,0
620674,22,,1,0
620741,9,,1,3
620792,18,2017.0,1,4
620858,2,,0,1
620969,18,,1,1
620990,17,,1,3
621006,2,,0,1
621072,14,,1,2
621093,2,,0,3
621180,6,,1,3
621190,2,,0,1
621218,2,,0,3
621279,5,,0,3
621583,2,,0,4
621695,2,,0,4
621731,6,,1,1
621750,2,,0,3
621814,4,,0,3
621823,14,,1,1
621832,2,,0,1
621876,3,,0,3
621940,10,,1,3
621951,2,,0,1
622006,4,,0,3
622019,3,,0,1
622036,17,2018.0,1,4
622171,18,,1,4
622269,24,2014.0,1,0
622302,19,,1,4
622324,3,,0,4
622334,5,,0,4
622527,3,,0,4
622610,4,,0,1
622632,24,2015.0,1,0
622697,7,,1,4
622776,11,,1,1
622794,23,,1,0
622801,24,2014.0,1,0
622822,11,,1,4
622883,2,,0,1
622906,2,,0,3
622953,24,2014.0,1,0
622975,12,,1,4
622992,24,,1,0
623008,18,,1,4
623071,10,,1,1
623144,2,,0,3
623154,20,2017.0,1,4
623222,5,2018.0,1,3
623327,6,,1,4
623341,24,2016.0,1,0
623478,5,,0,3
623537,3,,0,1
623569,5,,0,3
623654,7,2018.0,1,3
623688,2,,0,3
623861,4,,0,3
623903,4,,0,1
623946,23,,1,3
624065,3,,0,1
624216,3,,0,3
624407,3,,0,1
624463,2,,0,3
624485,24,2016.0,1,0
624487,2,,0,1
624528,24,2015.0,1,0
624569,15,2018.0,1,2
624621,10,,1,3
624704,17,,1,4
624881,7,,1,1
624929,2,,0,3
624935,2,,0,1
624980,3,,0,3
625033,3,,0,1
625123,2,,0,4
625183,5,,0,1
625318,20,,1,3
625320,16,,1,2
625434,1,,0,3
625451,2,,0,3
625458,4,,0,1
625497,2,,0,3
625524,3,,0,1
625557,2,,0,1
625599,4,,0,3
625621,3,,0,4
625784,3,,0,3
625859,2,,0,3
625870,2,,0,3
625945,5,,0,3
626030,5,,0,1
626046,20,,1,4
626068,19,,1,4
626070,24,,1,0
626149,2,,0,3
626211,4,,0,3
626217,24,,1,0
626312,24,2016.0,1,0
626326,24,,1,0
626474,1,,0,1
626510,24,2016.0,1,0
626542,4,,0,3
626560,16,,1,2
626664,2,,0,3
626746,6,,1,1
626762,10,,1,4
626767,13,,1,3
626973,3,,0,1
627107,23,2017.0,1,0
627191,18,2017.0,1,1
627244,24,2016.0,1,0
627354,3,,0,1
627373,21,,1,0
627428,2,,0,1
627485,1,,0,3
627489,3,,0,3
627502,18,,1,4
627568,19,2017.0,1,4
627670,2,,0,3
627778,4,,0,3
627791,5,,0,4
627826,3,,0,3
627869,24,2016.0,1,0
627893,4,,0,3
627913,24,2014.0,1,0
627915,4,,0,1
627970,2,,0,4
628017,3,,0,1
628081,3,,0,4
628096,3,,0,4
628130,2,,0,4
628169,2,,0,3
628180,4,,0,3
628211,3,,0,3
628258,3,,0,3
628320,2,,0,3
628409,3,,0,3
628431,3,,0,1
628452,24,2015.0,1,0
628475,3,,0,1
628533,3,,0,1
628578,5,,0,1
628596,3,,0,3
628618,2,,0,1
628669,5,,0,3
628837,23,,1,0
628840,18,,1,4
628844,5,,0,3
628860,3,,0,1
628917,3,,0,3
628924,2,,0,3
628952,2,,0,3
629177,4,,0,3
629267,24,,1,0
629299,4,,0,4
629341,24,2016.0,1,0
629394,9,,1,1
629410,2,,0,3
629642,2,,0,3
629706,3,,0,3
629753,3,,0,4
629966,21,,1,3
629995,21,,1,4
630034,11,,1,1
630071,2,,0,3
630209,7,,1,3
630265,3,,0,1
630290,15,2017.0,1,4
630320,4,,0,4
630338,3,,0,1
630396,3,,0,3
630588,2,,0,4
630694,21,2017.0,1,3
630711,3,,0,1
630869,3,,0,3
630880,4,,0,3
630920,14,,1,2
631051,4,,0,1
631070,14,,1,3
631100,23,,1,1
631200,5,2018.0,1,3
631232,24,,1,0
631369,24,2016.0,1,0
631379,1,,0,4
631406,6,,1,3
631442,24,,1,0
631543,4,,0,1
631557,4,,0,3
631583,3,,0,3
631661,3,,0,3
631683,3,,0,3
631704,1,,0,3
631714,24,,1,0
631801,16,2018.0,1,2
631821,5,,0,3
631839,3,,0,1
631853,2,,0,1
631854,3,,0,1
631869,3,,0,3
632097,3,,0,4
632103,4,,0,3
632130,2,,0,4
632199,2,,0,1
632352,7,,1,1
632398,2,,0,1
632399,4,,0,1
632435,10,,1,3
632515,15,,1,2
632556,3,,0,1
632638,2,,0,3
632720,2,,0,3
632793,3,,0,3
632816,24,2015.0,1,0
632826,3,,0,3
632951,19,,1,1
632974,21,,1,3
632981,4,,0,4
633067,24,2015.0,1,0
633135,4,,0,3
633140,2,,0,3
633162,24,,1,0
633202,2,,0,3
633299,7,,1,1
633330,4,,0,4
633332,18,,1,4
633339,24,,1,0
633458,4,,0,3
633490,24,2016.0,1,0
633627,4,,0,3
633631,7,,1,4
633640,2,,0,1
633734,9,2018.0,1,4
633749,2,,0,1
633787,3,,0,1
633861,3,,0,3
633910,17,,1,1
633938,3,,0,4
633992,3,,0,1
633999,12,,1,3
634181,6,,1,1
634185,8,,1,3
634269,12,2017.0,1,4
634328,24,,1,0
634386,2,,0,3
634392,6,,1,4
634418,4,,0,4
634423,4,,0,3
634503,2,,0,4
634615,14,,1,2
634727,5,,0,4
634807,2,,0,3
634850,2,,0,3
634900,2,,0,1
634916,6,,1,4
635026,24,2017.0,1,0
635084,6,,1,4
635162,10,,1,4
635225,2,,0,3
635249,2,,0,3
635302,14,,1,2
635334,9,,1,4
635398,24,2015.0,1,0
635509,13,,1,4
635517,17,,1,4
635531,4,,0,3
635616,2,,0,1
635715,2,,0,4
635719,3,,0,3
635805,11,,1,1
635907,17,,1,4
636000,3,,0,3
636012,4,,0,3
636017,13,,1,4
636045,6,,1,1
636177,3,,0,1
636206,24,2014.0,1,0
636213,5,,0,1
636293,3,,0,4
636413,3,,0,1
636505,4,,0,3
636533,21,,1,0
636673,5,,0,4
636745,24,2017.0,1,0
636749,3,,0,4
636753,3,,0,1
636813,4,,0,1
636965,7,,1,3
637100,24,2015.0,1,0
637151,4,,0,1
637235,24,2016.0,1,0
637249,3,,0,3
637396,3,,0,1
637453,24,2016.0,1,0
637532,2,,0,1
637580,2,,0,1
637641,1,,0,3
637655,3,,0,3
637687,4,,0,3
637721,5,,0,4
637760,3,,0,3
637765,5,,0,3
637927,21,,1,3
637986,3,,0,3
638004,9,,1,1
638085,24,,1,0
638152,2,,0,3
638162,3,,0,3
638207,4,,0,4
638237,6,,1,1
638253,1,,0,3
638264,19,,1,1
638368,4,,0,4
638389,3,,0,1
638466,22,,1,0
638469,14,,1,2
638495,5,,0,1
638506,1,,0,3
638528,24,2015.0,1,0
638602,3,,0,3
638618,3,,0,4
638685,3,,0,3
638732,3,,0,3
638733,2,,0,1
638740,24,,1,0
638754,21,2017.0,1,0
638804,6,,1,3
639116,19,2017.0,1,4
639117,3,,0,3
639145,5,,0,3
639258,8,,1,4
639346,24,,1,0
639383,22,,1,4
639419,3,,0,1
639466,19,,1,4
639510,2,,0,3
639584,24,2013.0,1,0
639613,3,,0,1
639626,18,,1,3
639701,3,,0,3
639705,1,,0,3
639807,2,,0,3
640009,8,,1,1
640082,4,,0,3
640110,3,,0,4
640116,4,,0,1
640163,21,,1,0
640238,4,,0,1
640244,2,,0,3
640285,3,2018.0,1,1
640418,3,,0,1
640555,3,,0,1
640588,6,,1,3
640614,2,,0,3
640831,2,,0,1
640833,2,,0,3
640920,22,2017.0,1,0
641039,10,,1,1
641050,4,,0,3
641103,3,2018.0,1,4
641121,24,2015.0,1,0
641123,1,,0,3
641159,4,,0,3
641160,3,,0,1
641162,20,,1,4
641164,5,,0,3
641189,8,,1,3
641327,2,,0,1
641384,6,,1,3
641448,2,,0,3
641586,2,,0,3
641612,14,,1,2
641642,7,,1,3
641704,2,,0,3
641734,2,,0,1
641827,24,2014.0,1,0
641869,3,,0,3
641879,11,,1,3
641884,2,,0,1
641903,24,2013.0,1,0
641970,2,,0,1
641997,2,,0,3
642000,2,,0,3
642002,4,,0,1
642020,3,,0,3
642031,23,,1,0
642043,6,,1,1
642099,3,,0,1
642102,3,,0,3
642109,3,,0,3
642247,24,,1,0
642313,6,,1,3
642323,12,,1,1
642401,10,2018.0,1,1
642409,22,,1,0
642449,5,,0,3
642485,13,,1,3
642738,17,,1,4
642784,24,2014.0,1,0
642808,3,,0,3
642901,2,,0,1
642976,14,,1,2
643026,3,,0,3
643059,4,,0,1
643099,20,,1,0
643117,5,,0,3
643225,3,,0,1
643300,6,,1,1
643362,13,2017.0,1,4
643364,7,,1,3
643476,14,,1,2
643480,5,,0,1
643507,8,,1,4
643605,2,,0,3
643643,20,,1,4
643669,3,,0,1
643705,3,,0,3
643854,2,,0,3
643912,2,,0,1
644014,3,,0,3
644017,4,,0,1
644163,2,,0,3
644251,1,,0,3
644265,3,,0,1
644374,3,,0,1
644390,3,,0,3
644417,14,2017.0,1,3
644434,2,,0,3
644551,2,,0,3
644630,2,,0,1
644652,2,,0,3
644769,2,,0,1
644786,2,,0,3
644865,3,,0,1
644893,11,2018.0,1,4
644938,3,,0,3
644945,1,,0,1
645057,2,,0,1
645072,3,,0,3
645078,23,,1,3
645081,4,,0,4
645114,15,,1,1
645145,3,,0,1
645147,3,,0,3
645244,2,,0,1
645265,3,,0,3
645280,3,,0,3
645333,24,2016.0,1,0
645450,9,,1,4
645508,4,,0,1
645566,3,,0,3
645600,4,,0,3
645635,24,2015.0,1,0
645653,1,,0,1
645688,2,,0,4
645712,3,,0,1
645742,24,2015.0,1,0
645895,2,,0,3
645919,13,,1,2
645927,9,,1,1
645986,4,,0,3
646022,2,,0,3
646023,22,,1,3
646038,5,,0,3
646137,5,,0,1
646168,2,,0,3
646178,4,,0,1
646187,13,,1,4
646189,3,,0,1
646198,11,2018.0,1,1
646225,3,,0,4
646262,24,2015.0,1,0
646277,2,,0,3
646289,24,,1,0
646359,2,,0,4
646399,7,,1,4
646502,5,,0,3
646519,4,,0,1
646756,24,,1,0
646935,4,,0,1
647005,12,2018.0,1,4
647041,2,,0,3
647133,5,,0,1
647214,2,,0,1
647393,24,,1,0
647491,2,,0,3
647658,16,2018.0,1,2
647672,6,,1,1
647684,3,,0,1
647726,3,,0,1
647791,9,,1,4
647894,4,,0,3
647933,23,,1,0
647956,10,,1,1
648043,4,,0,1
648077,2,,0,1
648231,19,,1,3
648286,24,,1,0
648365,1,,0,4
648380,3,,0,1
648432,8,,1,3
648455,1,,0,1
648533,3,,0,1
648575,3,,0,1
648586,2,,0,1
648596,7,,1,4
648648,5,,0,3
648653,7,,1,4
648924,9,,1,3
649052,6,,1,4
649054,4,,0,4
649089,16,,1,2
649104,3,,0,1
649194,1,,0,1
649321,7,,1,3
649404,24,2015.0,1,0
649422,5,,0,3
649442,7,,1,1
649487,11,2018.0,1,4
649656,2,,0,3
649680,14,,1,1
649770,5,,0,1
649802,3,,0,1
649855,3,,0,4
649918,18,,1,1
649961,3,,0,1
649972,10,2018.0,1,1
649994,1,,0,1
650290,13,2017.0,1,3
650358,2,,0,3
650366,24,2015.0,1,0
650377,3,,0,3
650420,3,,0,3
650445,3,,0,3
650466,1,,0,3
650486,4,,0,3
650529,3,,0,1
650553,2,,0,3
650621,3,,0,3
650657,3,,0,3
650704,4,,0,1
650721,9,,1,3
650801,24,2014.0,1,0
650870,2,,0,3
650957,24,2015.0,1,0
651006,4,,0,3
651020,8,,1,3
651054,18,,1,3
651097,3,,0,1
651210,24,2016.0,1,0
651250,3,,0,1
651277,24,,1,0
651281,2,,0,1
651377,3,,0,1
651469,24,2015.0,1,0
651605,2,,0,3
651622,2,,0,3
651631,2,,0,4
651645,17,,1,2
651694,2,,0,1
651740,2,,0,4
651835,4,,0,1
651959,2,,0,4
652034,2,,0,1
652047,3,,0,1
652194,3,,0,1
652212,3,,0,3
652291,3,,0,3
652300,24,2013.0,1,0
652357,24,2015.0,1,0
652370,2,,0,3
652374,7,,1,4
652394,4,,0,3
652431,24,,1,0
652498,6,,1,3
652499,19,,1,4
652501,2,,0,1
652518,2,,0,1
652614,7,,1,3
652627,24,2016.0,1,0
652636,21,,1,4
652642,4,,0,1
652741,14,,1,2
652756,12,,1,4
652781,24,,1,0
652790,3,,0,4
652809,24,,1,0
652816,5,,0,3
652852,3,,0,3
652862,3,,0,4
653015,3,,0,3
653070,2,,0,1
653081,7,,1,1
653191,5,,0,3
653259,2,,0,3
653304,15,2018.0,1,3
653324,18,,1,1
653337,2,,0,3
653340,3,,0,3
653354,8,,1,3
653400,5,2018.0,1,3
653441,3,,0,1
653539,3,,0,3
653542,2,,0,3
653572,2,,0,1
653636,3,,0,3
653637,3,,0,3
653698,2,,0,3
653851,11,,1,3
653890,24,2016.0,1,0
653973,5,,0,4
654073,3,,0,3
654086,4,,0,3
654122,4,,0,4
654187,2,,0,3
654225,10,2018.0,1,4
654249,21,,1,4
654288,3,,0,3
654389,15,,1,2
654433,9,2018.0,1,1
654540,16,,1,2
654578,3,,0,3
654748,12,2017.0,1,4
654751,1,,0,3
654817,2,,0,3
654890,2,,0,3
654919,24,2014.0,1,0
654941,4,,0,3
654983,24,,1,0
655016,18,2017.0,1,4
655039,22,,1,0
655044,3,,0,3
655082,2,,0,3
655085,18,,1,3
655263,24,,1,0
655325,3,,0,3
655453,3,,0,3
655473,24,2014.0,1,0
655480,3,,0,1
655614,24,2015.0,1,0
655715,1,,0,3
655721,16,,1,2
655743,2,,0,3
655892,6,,1,4
655957,2,,0,1
655995,24,,1,0
656027,13,,1,2
656036,17,2017.0,1,1
656288,3,,0,3
656360,2,,0,1
656415,3,,0,1
656454,23,,1,0
656487,3,,0,4
656572,5,,0,1
656639,2,,0,4
656650,2,,0,1
656858,24,,1,0
656942,6,,1,3
656958,24,2013.0,1,0
656993,21,,1,0
657116,2,,0,3
657118,3,,0,1
657339,3,,0,3
657492,1,,0,1
657668,10,,1,3
657730,16,2017.0,1,4
657748,3,,0,3
657777,24,,1,0
657842,16,,1,2
657865,2,,0,3
657946,18,,1,2
657980,24,2015.0,1,0
658076,19,,1,4
658175,7,,1,3
658257,24,,1,0
658310,4,,0,4
658330,3,,0,3
658407,10,2018.0,1,3
658546,3,,0,1
658726,19,2017.0,1,4
658861,3,,0,3
658996,8,,1,4
659011,5,,0,3
659112,2,,0,1
659147,2,,0,3
659205,2,,0,1
659251,2,,0,3
659400,3,,0,1
659419,2,,0,4
659454,24,,1,0
659481,9,,1,1
659536,3,,0,1
659607,3,,0,3
659637,2,,0,3
659731,24,,1,0
659767,6,,1,3
659781,3,,0,1
659792,24,,1,0
659882,8,2018.0,1,3
659967,3,,0,3
660030,1,,0,3
660047,7,,1,1
660098,24,,1,0
660119,2,,0,1
660178,2,,0,3
660197,3,,0,3
660294,3,,0,3
660349,24,2016.0,1,0
660376,6,,1,3
660395,3,,0,4
660436,5,,0,3
660457,4,,0,3
660554,10,,1,3
660684,3,,0,4
660768,4,,0,3
660922,4,,0,3
660958,4,,0,1
661035,6,,1,3
661050,2,,0,3
661054,3,,0,4
661069,15,2017.0,1,4
661088,3,,0,3
661118,5,,0,4
661150,4,2018.0,1,1
661193,4,,0,3
661274,2,,0,3
661321,3,,0,4
661411,4,,0,1
661442,24,,1,0
661451,2,,0,1
661469,3,,0,1
661487,6,,1,3
661502,2,,0,1
661546,24,,1,0
661587,10,,1,4
661708,11,,1,3
661744,2,,0,3
662022,3,,0,1
662045,14,,1,2
662164,5,,0,4
662166,2,,0,3
662209,4,,0,3
662268,5,,0,3
662272,4,,0,4
662380,6,,1,1
662392,23,2017.0,1,0
662406,3,,0,1
662489,21,2017.0,1,0
662521,4,,0,3
662594,2,,0,3
662665,2,,0,1
662723,24,,1,0
662750,4,,0,4
662848,3,,0,1
662880,3,,0,3
662934,16,,1,2
662936,2,,0,1
662973,2,,0,1
663062,6,,1,3
663067,3,,0,4
663072,24,2014.0,1,0
663098,24,,1,0
663133,3,,0,1
663150,3,,0,3
663213,16,,1,2
663270,3,,0,1
663343,3,,0,1
663382,5,,0,1
663402,11,,1,4
663416,2,,0,3
663422,6,2018.0,1,3
663513,3,,0,1
663514,3,,0,3
663521,1,,0,3
663573,13,,1,2
663641,24,,1,0
663659,18,,1,2
663719,3,,0,3
663746,19,2018.0,1,4
663757,6,2018.0,1,1
663897,20,,1,0
663918,2,,0,1
663975,24,2017.0,1,0
664008,11,,1,1
664034,9,2018.0,1,3
664052,2,,0,4
664054,2,,0,3
664062,3,,0,4
664084,2,,0,1
664112,9,,1,3
664183,23,,1,0
664277,3,,0,1
664379,3,,0,1
664493,3,,0,1
664666,3,,0,3
664684,15,,1,2
